eventid,eventtype,start_year,start_month,start_day,end_year,end_month,end_day,eventagency,borough,category,subcategoryname,zipcode,zip_count_by_year,zip_count_by_month,zip_count_total
299262,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
299261,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,376,31,3256
299258,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10013,228,20,3065
299258,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,11231,126,12,1296
299257,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10001,218,28,2283
299256,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10001,218,28,2283
299247,Shooting Permit,2016,7,14,2016,7,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10128,40,13,491
299243,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11231,126,12,1296
299241,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,509,45,4309
299238,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11207,46,5,396
299227,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11101,752,79,7113
299218,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Film,Feature,10474,40,4,263
299217,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Reality,11222,1006,96,9543
299200,Shooting Permit,2016,7,14,2016,7,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11101,752,79,7113
299200,Shooting Permit,2016,7,14,2016,7,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
299196,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Industrial/Corporate,10012,285,30,2300
299160,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11101,752,79,7113
299160,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
299156,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
299148,Shooting Permit,2016,7,12,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10003,269,29,2429
299148,Shooting Permit,2016,7,12,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10010,107,14,1336
299142,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10001,218,28,2283
299130,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11201,275,28,2701
299127,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,509,45,4309
299121,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11205,125,8,1052
299121,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11206,88,7,1005
299121,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11216,62,3,524
299119,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10003,269,29,2429
299119,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10010,107,14,1336
299104,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Game show,11215,125,7,917
299104,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Game show,11231,126,12,1296
299102,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Still Photography,Not Applicable,11101,752,79,7113
299079,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
299051,Shooting Permit,2016,7,12,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
299038,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,10474,40,4,263
299038,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11101,752,79,7113
299028,Shooting Permit,2016,7,13,2016,7,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10005,90,14,852
299028,Shooting Permit,2016,7,13,2016,7,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10038,120,18,1086
299028,Shooting Permit,2016,7,13,2016,7,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10045,19,4,120
299014,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10002,212,25,2217
299014,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10038,120,18,1086
299012,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10466,5,1,63
299009,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10017,135,14,1426
299009,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10022,163,16,1662
299008,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,00083,9,2,105
299008,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10023,163,11,1593
299008,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10025,67,4,742
299002,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11106,251,17,1877
298999,Shooting Permit,2016,7,10,2016,7,10,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10004,81,14,710
298988,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Cable-episodic,11101,752,79,7113
298986,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11101,752,79,7113
298955,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-other,10019,321,29,2785
298953,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10022,163,16,1662
298946,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298945,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10001,218,28,2283
298945,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10036,509,45,4309
298937,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11377,27,4,270
298937,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11378,40,3,503
298924,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Episodic series,10303,11,4,66
298924,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Episodic series,10310,30,4,126
298889,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11249,173,7,1756
298888,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298881,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298878,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10019,321,29,2785
298878,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10023,163,11,1593
298877,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10003,269,29,2429
298877,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10009,65,8,699
298869,Shooting Permit,2016,7,15,2016,7,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,509,45,4309
298861,Shooting Permit,2016,7,7,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11211,225,24,1811
298861,Shooting Permit,2016,7,7,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298859,Shooting Permit,2016,7,11,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10022,163,16,1662
298859,Shooting Permit,2016,7,11,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10023,163,11,1593
298858,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,10003,269,29,2429
298858,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,10011,376,31,3256
298858,Shooting Permit,2016,7,9,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11201,275,28,2701
298856,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11101,752,79,7113
298856,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
298855,Shooting Permit,2016,7,15,2016,7,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10028,53,6,493
298855,Shooting Permit,2016,7,15,2016,7,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298854,Shooting Permit,2016,7,10,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10019,321,29,2785
298854,Shooting Permit,2016,7,10,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10022,163,16,1662
298852,Shooting Permit,2016,7,14,2016,7,14,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298848,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298822,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,509,45,4309
298820,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10458,18,1,171
298820,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10468,16,2,145
298809,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11211,225,24,1811
298809,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298807,Shooting Permit,2016,7,8,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10017,135,14,1426
298795,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298792,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10002,212,25,2217
298792,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10012,285,30,2300
298792,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10013,228,20,3065
298781,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10028,53,6,493
298781,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298774,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10011,376,31,3256
298769,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10028,53,6,493
298769,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10128,40,13,491
298767,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10016,113,15,1155
298750,Shooting Permit,2016,7,13,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10018,142,16,1314
298739,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Made for TV/mini-series,11215,125,7,917
298739,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Made for TV/mini-series,11218,75,5,546
298732,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10011,376,31,3256
298732,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10014,228,25,2233
298695,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10018,142,16,1314
298693,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1006,96,9543
298673,Shooting Permit,2016,7,12,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-other,10019,321,29,2785
298650,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10003,269,29,2429
298650,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10009,65,8,699
298635,Shooting Permit,2016,7,12,2016,7,12,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,376,31,3256
298628,Shooting Permit,2016,7,7,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11101,752,79,7113
298628,Shooting Permit,2016,7,7,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298622,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10001,218,28,2283
298622,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10016,113,15,1155
298622,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10018,142,16,1314
298610,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Still Photography,Not Applicable,10027,102,10,1159
298609,Shooting Permit,2016,7,12,2016,7,13,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10022,163,16,1662
298608,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10002,212,25,2217
298608,Shooting Permit,2016,7,8,2016,7,9,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10012,285,30,2300
298595,Shooting Permit,2016,7,11,2016,7,11,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11357,25,1,232
298590,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10001,218,28,2283
298587,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298582,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1006,96,9543
298579,Shooting Permit,2016,7,6,2016,7,6,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,509,45,4309
298578,Shooting Permit,2016,7,24,2016,7,24,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Theater,Theater,10036,509,45,4309
298571,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10002,212,25,2217
298570,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11201,275,28,2701
298561,Shooting Permit,2016,7,8,2016,7,8,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,752,79,7113
298543,Shooting Permit,2016,7,6,2016,7,6,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Film,Feature,10474,40,4,263
298542,Shooting Permit,2016,7,7,2016,7,7,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Pilot,10029,51,3,629
