"EventID","EventType","StartDateTime","EndDateTime","EnteredOn","EventAgency","ParkingHeld","Borough","CommunityBoard(s)","PolicePrecinct(s)","Category","SubCategoryName","Country","ZipCode(s)"
"801492","Shooting Permit","07/26/2024 04:00:00 PM","07/27/2024 05:00:00 AM","07/23/2024 09:23:21 AM","Mayor's Office of Media & Entertainment","WEST   62 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  COLUMBUS AVENUE between WEST   62 STREET and WEST   60 STREET,  WEST   60 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  AMSTERDAM AVENUE between WEST   60 STREET and WEST   62 STREET,  WEST   62 STREET between COLUMBUS AVENUE and AMSTERDAM AVENUE,  WEST   64 STREET between BROADWAY and CENTRAL PARK WEST,  COLUMBUS AVENUE between WEST   63 STREET and WEST   64 STREET,  WEST   65 STREET between AMSTERDAM AVENUE and BROADWAY","Manhattan","7,","20,","Television","Episodic series","United States of America","10023,"
"801490","Shooting Permit","07/30/2024 11:00:00 AM","07/31/2024 03:00:00 PM","07/23/2024 09:19:56 AM","Mayor's Office of Media & Entertainment","EAST   76 STREET between 3 AVENUE and LEXINGTON AVENUE,  LEXINGTON AVENUE between EAST   76 STREET and EAST   75 STREET,  EAST   76 STREET between LEXINGTON AVENUE and PARK AVENUE,  5 AVENUE between EAST   77 STREET and EAST   78 STREET,  EAST   78 STREET between 5 AVENUE and MADISON AVENUE,  5 AVENUE between EAST   78 STREET and EAST   79 STREET,  5 AVENUE between EAST   79 STREET and EAST   80 STREET,  5 AVENUE between EAST   80 STREET and EAST   81 STREET,  WEST   50 STREET between 5 AVENUE and 6 AVENUE,  EAST   50 STREET between 5 AVENUE and MADISON AVENUE,  WEST   51 STREET between 5 AVENUE and 6 AVENUE,  EAST   51 STREET between MADISON AVENUE and PARK AVENUE,  PARK AVENUE between EAST   51 STREET and EAST   52 STREET,  PARK AVENUE between EAST   52 STREET and EAST   53 STREET,  PARK AVENUE between EAST   53 STREET and EAST   54 STREET,  PARK AVENUE between EAST   54 STREET and EAST   55 STREET,  EAST   50 STREET between PARK AVENUE and MADISON AVENUE","Manhattan","5, 64, 8,","18, 19, 22,","Television","Episodic series","United States of America","10019, 10020, 10021, 10022, 10023, 10024, 10025, 10028, 10075, 10112, 10152,"
"801485","Shooting Permit","07/30/2024 07:00:00 AM","07/30/2024 11:00:00 PM","07/23/2024 08:18:45 AM","Mayor's Office of Media & Entertainment","HAVEN AVENUE between WEST  173 STREET and WEST  176 STREET,  HAVEN AVENUE between WEST  173 STREET and WEST  172 STREET,  WEST  173 STREET between HAVEN AVENUE and FORT WASHINGTON AVENUE,  WADSWORTH AVENUE between WEST  176 STREET and WEST  177 STREET,  WEST  176 STREET between WADSWORTH AVENUE and BROADWAY,  BROADWAY between WEST  175 STREET and WEST  176 STREET,  BROADWAY between WEST  176 STREET and WEST  177 STREET,  BROADWAY between WEST  177 STREET and WEST  178 STREET,  WEST  180 STREET between AMSTERDAM AVENUE and AUDUBON AVENUE,  BROADWAY between WEST  170 STREET and WEST  171 STREET,  BROADWAY between WEST  172 STREET and WEST  173 STREET,  BROADWAY between WEST  173 STREET and WEST  175 STREET,  WEST  171 STREET between BROADWAY and ST NICHOLAS AVENUE,  FORT WASHINGTON AVENUE between WEST  179 STREET and WEST  180 STREET","Manhattan","12,","33, 34,","Television","Cable-episodic","United States of America","10032, 10033,"
"801447","Shooting Permit","07/31/2024 06:00:00 AM","07/31/2024 08:00:00 PM","07/22/2024 07:04:46 PM","Mayor's Office of Media & Entertainment","CLIFTON PLACE between FRANKLIN AVENUE and CLASSON AVENUE","Brooklyn","3,","79,","Commercial","Commercial","United States of America","11238,"
"801442","Shooting Permit","07/26/2024 03:00:00 PM","07/27/2024 05:00:00 AM","07/22/2024 06:27:00 PM","Mayor's Office of Media & Entertainment","RICHARDS STREET between VISITATION PLACE and VERONA STREET","Brooklyn","6,","76,","Television","Episodic series","United States of America","11231,"
"801435","Shooting Permit","07/26/2024 09:00:00 AM","07/27/2024 01:00:00 AM","07/22/2024 06:04:18 PM","Mayor's Office of Media & Entertainment","RIVERSIDE DRIVE between WEST   85 STREET and WEST   89 STREET,  BROADWAY between WEST   85 STREET and WEST   88 STREET,  WEST   87 STREET between BROADWAY and WEST END AVENUE,  WEST END AVENUE between WEST   86 STREET and WEST   87 STREET,  WEST   86 STREET between WEST END AVENUE and RIVERSIDE DRIVE","Manhattan","7,","20, 24,","Television","Cable-episodic","United States of America","10024,"
"801388","Shooting Permit","07/25/2024 07:00:00 AM","07/25/2024 07:00:00 PM","07/22/2024 03:50:08 PM","Mayor's Office of Media & Entertainment","LEXINGTON AVENUE between EAST   35 STREET and EAST   36 STREET","Manhattan","4, 6,","10, 17,","Still Photography","Not Applicable","United States of America","10016, 10018,"
"801364","Shooting Permit","08/01/2024 06:00:00 AM","08/01/2024 11:00:00 PM","07/22/2024 02:37:47 PM","Mayor's Office of Media & Entertainment","WOODWARD AVENUE between WOODBINE STREET and MADISON STREET,  WOODWARD AVENUE between MADISON STREET and PUTNAM AVENUE,  WOODBINE STREET between ONDERDONK AVENUE and WOODWARD AVENUE,  WOODWARD AVENUE between WOODBINE STREET and MADISON STREET","Queens","5,","104,","Commercial","Commercial","United States of America","11385,"
"801363","Shooting Permit","07/25/2024 06:00:00 PM","07/26/2024 12:00:00 PM","07/22/2024 02:35:39 PM","Mayor's Office of Media & Entertainment","WEST   53 STREET between 5 AVENUE and 6 AVENUE,  WEST   53 STREET between 5 AVENUE and 6 AVENUE","Manhattan","5,","18,","Commercial","Commercial","United States of America","10019,"
"801362","Shooting Permit","08/03/2024 02:00:00 AM","08/03/2024 02:00:00 PM","07/22/2024 02:32:57 PM","Mayor's Office of Media & Entertainment","COLUMBIA HEIGHTS between DOUGHTY STREET and VINE STREET","Brooklyn","2,","84,","Film","Short","United States of America","11201,"
"801353","Shooting Permit","08/02/2024 09:00:00 AM","08/02/2024 09:00:00 PM","07/22/2024 02:05:17 PM","Mayor's Office of Media & Entertainment","COLUMBIA HEIGHTS between DOUGHTY STREET and VINE STREET","Brooklyn","2,","84,","Film","Short","United States of America","11201,"
"801345","Shooting Permit","07/26/2024 07:00:00 AM","07/27/2024 01:00:00 AM","07/22/2024 01:56:51 PM","Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"801341","Shooting Permit",,"07/30/2024 02:00:00 AM","07/22/2024 01:43:19 PM","Mayor's Office of Media & Entertainment","9 AVENUE between WEST   46 STREET and WEST   47 STREET,  9 AVENUE between WEST   47 STREET and WEST   48 STREET,  9 AVENUE between WEST   48 STREET and WEST   49 STREET,  9 AVENUE between WEST   49 STREET and WEST   50 STREET,  WEST   49 STREET between 9 AVENUE and 8 AVENUE,  WEST   48 STREET between 9 AVENUE and 8 AVENUE,  WEST   50 STREET between 9 AVENUE and 10 AVENUE,  9 AVENUE between WEST   50 STREET and WEST   51 STREET,  9 AVENUE between WEST   51 STREET and WEST   52 STREET,  12 AVENUE between WEST   57 STREET and WEST   58 STREET,  WEST   47 STREET between 9 AVENUE and 8 AVENUE,  WEST   40 STREET between 5 AVENUE and 6 AVENUE,  EAST   40 STREET between 5 AVENUE and MADISON AVENUE,  EAST   41 STREET between 5 AVENUE and MADISON AVENUE,  WEST   45 STREET between 6 AVENUE and 5 AVENUE,  WEST   49 STREET between 9 AVENUE and 10 AVENUE","Manhattan","4, 5,","14, 18,","Television","Episodic series","United States of America","10016, 10017, 10018, 10019, 10036,"
"801334","Shooting Permit","07/24/2024 12:00:00 PM","07/24/2024 09:00:00 PM","07/22/2024 01:31:03 PM","Mayor's Office of Media & Entertainment","23 TERRACE between 19 STREET and 21 STREET,  23 DRIVE between 19 STREET and 21 STREET,  21 STREET between 24 AVENUE and 23 ROAD,  23 ROAD between 19 STREET and 21 STREET,  24 AVENUE between 19 STREET and 21 STREET,  81 STREET between 19 AVENUE and DITMARS BOULEVARD,  19 STREET between 24 AVENUE and 23 ROAD","Queens","1, 80,","114, 115,","Television","Episodic series","United States of America","11102, 11105, 11370, 11371,"
"801332","Rigging Permit","07/23/2024 07:00:00 AM","07/26/2024 08:00:00 PM","07/22/2024 01:26:38 PM","Mayor's Office of Media & Entertainment","NORTH HENRY STREET between GREENPOINT AVENUE and MESEROLE AVENUE","Brooklyn","1,","94,","Film","Feature","United States of America","11222,"
"801328","Theater Load in and Load Outs","07/26/2024 12:01:00 PM","07/28/2024 06:00:00 AM","07/22/2024 01:23:22 PM","Mayor's Office of Media & Entertainment","WEST   31 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE,  12 AVENUE between WEST   30 STREET and WEST   33 STREET","Manhattan","4, 5,","10, 14,","Theater","Theater","United States of America","10001, 10018, 10121,"
"801314","Shooting Permit","07/29/2024 01:00:00 AM","07/29/2024 01:00:00 PM","07/22/2024 01:01:22 PM","Mayor's Office of Media & Entertainment","WEST   44 STREET between BROADWAY and 6 AVENUE","Manhattan","5,","14,","Television","Morning Show","United States of America","10036,"
"801258","Shooting Permit","07/28/2024 10:30:00 AM","07/29/2024 02:00:00 AM","07/22/2024 11:24:31 AM","Mayor's Office of Media & Entertainment","EAST   25 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  WEST   23 STREET between 5 AVENUE and 6 AVENUE,  WEST   25 STREET between 5 AVENUE and 6 AVENUE,  WEST   24 STREET between 5 AVENUE and 6 AVENUE,  WEST   57 STREET between 9 AVENUE and 10 AVENUE,  WEST   57 STREET between 9 AVENUE and 8 AVENUE,  WEST   58 STREET between 5 AVENUE and 6 AVENUE,  CENTRAL PARK SOUTH between 7 AVENUE and COLUMBUS CIRCLE,  MADISON AVENUE between EAST   23 STREET and EAST   26 STREET,  PARK AVENUE SOUTH between EAST   25 STREET and EAST   26 STREET,  WEST   23 STREET between 6 AVENUE and 7 AVENUE,  WEST   57 STREET between 5 AVENUE and 6 AVENUE,  WEST   58 STREET between BROADWAY and 8 AVENUE,  5 AVENUE between WEST   25 STREET and WEST   26 STREET,  WEST   25 STREET between 5 AVENUE and BROADWAY","Manhattan","4, 5, 64,","13, 18, 22,","Television","Episodic series","United States of America","10010, 10011, 10019, 10022, 10023,"
"801249","Shooting Permit","07/25/2024 02:00:00 PM","07/26/2024 04:00:00 AM","07/22/2024 11:17:14 AM","Mayor's Office of Media & Entertainment","FOSTER AVENUE between EAST  101 STREET and EAST  105 STREET","Brooklyn","18,","69,","Television","Pilot","United States of America","11236,"
"801247","Shooting Permit","07/24/2024 11:00:00 AM","07/25/2024 01:00:00 AM","07/22/2024 11:14:51 AM","Mayor's Office of Media & Entertainment","LEXINGTON AVENUE between EAST   25 STREET and EAST   23 STREET,  EAST   24 STREET between PARK AVENUE SOUTH and LEXINGTON AVENUE,  PARK AVENUE SOUTH between EAST   23 STREET and EAST   24 STREET,  EAST   21 STREET between PARK AVENUE SOUTH and GRAMERCY PARK NORTH,  GRAMERCY PARK WEST between EAST   21 STREET and EAST   20 STREET,  BROADWAY between WEST   77 STREET and WEST   73 STREET,  WEST   72 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  AMSTERDAM AVENUE between WEST   73 STREET and WEST   72 STREET,  WEST   73 STREET between BROADWAY and WEST END AVENUE,  WEST   74 STREET between BROADWAY and WEST END AVENUE,  WEST   75 STREET between WEST END AVENUE and BROADWAY,  WEST   80 STREET between BROADWAY and WEST END AVENUE,  GRAMERCY PARK N between EAST   21 STREET and LEXINGTON AVENUE,  EAST   18 STREET between PARK AVENUE SOUTH and IRVING PLACE,  WEST   74 STREET between WEST END AVENUE and BROADWAY","Manhattan","5, 6, 7,","13, 20,","Television","Episodic series","United States of America","10003, 10010, 10023, 10024,"
"801244","Shooting Permit","07/26/2024 07:00:00 AM","07/26/2024 08:00:00 PM","07/22/2024 11:09:04 AM","Mayor's Office of Media & Entertainment","WEST   36 STREET between 10 AVENUE and DYER AVENUE","Manhattan","4, 5,","10, 14,","Still Photography","Not Applicable","United States of America","10018,"
"801243","Shooting Permit","08/01/2024 06:00:00 AM","08/01/2024 08:00:00 PM","07/22/2024 11:05:56 AM","Mayor's Office of Media & Entertainment","BOWERY between RIVINGTON STREET and PRINCE STREET,  RIVINGTON STREET between BOWERY and CHRYSTIE STREET","Manhattan","2, 3,","5,","Film","Short","United States of America","10002, 10012,"
"801237","Shooting Permit","07/31/2024 06:00:00 AM","07/31/2024 08:00:00 PM","07/22/2024 11:01:06 AM","Mayor's Office of Media & Entertainment","BOWERY between RIVINGTON STREET and PRINCE STREET,  RIVINGTON STREET between BOWERY and CHRYSTIE STREET","Manhattan","2, 3,","5,","Film","Short","United States of America","10002, 10012,"
"801231","Shooting Permit","07/30/2024 06:00:00 AM","07/30/2024 08:00:00 PM","07/22/2024 10:55:17 AM","Mayor's Office of Media & Entertainment","BOWERY between RIVINGTON STREET and PRINCE STREET,  RIVINGTON STREET between BOWERY and CHRYSTIE STREET","Manhattan","2, 3,","5,","Film","Short","United States of America","10002, 10012,"
"801222","Shooting Permit","07/29/2024 06:00:00 AM","07/29/2024 08:00:00 PM","07/22/2024 10:46:15 AM","Mayor's Office of Media & Entertainment","BOWERY between PRINCE STREET and RIVINGTON STREET,  RIVINGTON STREET between BOWERY and CHRYSTIE STREET","Manhattan","2, 3,","5,","Film","Short","United States of America","10002, 10012,"
"801213","Shooting Permit","07/26/2024 08:00:00 AM","07/26/2024 10:00:00 PM","07/22/2024 10:37:49 AM","Mayor's Office of Media & Entertainment","BOGART STREET between JOHNSON AVENUE and DEAD END,  JOHNSON AVENUE between BOGART STREET and MORGAN AVENUE,  JOHNSON AVENUE between WHITE STREET and BOGART STREET","Brooklyn","1,","90,","Television","Cable-episodic","United States of America","11206,"
"801187","Shooting Permit","07/24/2024 07:00:00 AM","07/24/2024 09:00:00 PM","07/22/2024 09:57:27 AM","Mayor's Office of Media & Entertainment","E. 20TH STREET between GRAMERCY PARK WEST and GRAMERCY PARK EAST,  EAST   20 STREET between IRVING PLACE and GRAMERCY PARK WEST,  E. 20TH STREET between GRAMERCY PARK E and IRVING PLACE,  IRVING PLACE between EAST   20 STREET and EAST   19 STREET,  IRVING PLACE between EAST   20 STREET and EAST   19 STREET,  EAST   19 STREET between THIRD AVENUE and IRVING PLACE,  EAST   19 STREET between 2 AVENUE and 3 AVENUE,  EAST   19 STREET between 3 AVENUE and IRVING PLACE,  EAST   19 STREET between IRVING PLACE and PARK AVENUE SOUTH,  IRVING PLACE between EAST   18 STREET and EAST   19 STREET,  THIRD AVENUE between EAST   17 STREET and EAST   19 STREET,  EAST   20 STREET between 3 AVENUE and GRAMERCY PARK EAST,  EAST   19 STREET between PARK AVENUE SOUTH and BROADWAY,  PARK AVENUE SOUTH between EAST   18 STREET and EAST   22 STREET","Manhattan","5, 6,","13,","Television","Cable-episodic","United States of America","10003, 10010,"
"801186","Shooting Permit","07/24/2024 08:00:00 AM","07/24/2024 08:00:00 PM","07/22/2024 09:56:16 AM","Mayor's Office of Media & Entertainment","DIAMOND STREET between DRIGGS AVENUE and NASSAU AVENUE,  NASSAU AVENUE between JEWEL STREET and MCGUINNESS BOULEVARD","Brooklyn","1,","94,","Commercial","Commercial","United States of America","11222,"
"801179","Shooting Permit","07/29/2024 07:00:00 AM","07/29/2024 11:59:00 PM","07/22/2024 09:43:42 AM","Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"801163","Shooting Permit","07/29/2024 07:00:00 AM","07/29/2024 10:00:00 PM","07/22/2024 08:52:36 AM","Mayor's Office of Media & Entertainment","ORCHARD STREET between DELANCEY STREET and BROOME STREET,  BROOME STREET between ALLEN STREET and ORCHARD STREET,  ALLEN STREET between DELANCEY STREET and GRAND STREET,  LUDLOW STREET between GRAND STREET and BROOME STREET,  BROOME STREET between ORCHARD STREET and LUDLOW STREET,  GRAND STREET between ALLEN STREET and LUDLOW STREET,  ORCHARD STREET between GRAND STREET and HESTER STREET,  GRAND STREET between LUDLOW STREET and ESSEX STREET,  ESSEX STREET between GRAND STREET and CANAL STREET,  BOND STREET between BROADWAY and LAFAYETTE STREET,  LAFAYETTE STREET between GREAT JONES STREET and BLEECKER STREET,  BROADWAY between GREAT JONES STREET and BLEECKER STREET,  GREAT JONES STREET between BROADWAY and LAFAYETTE STREET","Manhattan","2, 3,","5, 6, 7, 9,","Television","Episodic series","United States of America","10002, 10012,"
"801155","Shooting Permit","07/23/2024 07:00:00 AM","07/23/2024 09:00:00 PM","07/22/2024 07:22:57 AM","Mayor's Office of Media & Entertainment","WEST   62 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  COLUMBUS AVENUE between WEST   62 STREET and WEST   60 STREET,  WEST   60 STREET between AMSTERDAM AVENUE and COLUMBUS AVENUE,  AMSTERDAM AVENUE between WEST   60 STREET and WEST   62 STREET,  WEST   64 STREET between BROADWAY and CENTRAL PARK WEST","Manhattan","7,","20,","Television","Episodic series","United States of America","10023,"
"801154","Shooting Permit","07/30/2024 09:15:00 PM","07/31/2024 05:15:00 AM","07/22/2024 07:16:29 AM","Mayor's Office of Media & Entertainment","WYCKOFF AVENUE between TROUTMAN STREET and JEFFERSON STREET","Brooklyn","4,","83,","Film","Feature","United States of America","11237,"
"801100","Shooting Permit","07/24/2024 07:00:00 AM","07/24/2024 07:00:00 PM","07/21/2024 11:05:40 AM","Mayor's Office of Media & Entertainment","MAIDEN LANE between FRONT STREET and WATER STREET","Manhattan","1,","1,","Still Photography","Not Applicable","United States of America","10005, 10038,"
"801059","Shooting Permit","07/25/2024 06:00:00 AM","07/25/2024 11:00:00 PM","07/20/2024 04:05:08 PM","Mayor's Office of Media & Entertainment","EAST   25 STREET between CLARENDON ROAD and AVENUE D","Brooklyn","17,","67,","Television","Episodic series","United States of America","11226,"
"800991","Shooting Permit","07/24/2024 06:00:00 AM","07/24/2024 09:00:00 PM","07/19/2024 06:37:55 PM","Mayor's Office of Media & Entertainment","JUNIPER BLVD SOUTH between 77 STREET and 80 STREET,  JUNIPER BLVD SOUTH between 77 STREET and 77 PLACE","Queens","5, 6, 9,","104, 75,","Television","Episodic series","United States of America","11375, 11379, 11385, 11415, 11421,"
